DATE,OPEN,CLOSE,HIGH,LOW,VOL,AMO,Capital,Fun
20240118,2.8,2.8,2.81,2.7,146049.000000,40254800.000000,40028872.000000,0.000000
20240119,2.8,2.8,2.86,2.77,108990.476562,30775588.000000,40028872.000000,0.000000
20240122,2.79,2.63,2.8,2.62,163902.562500,44365588.000000,40028872.000000,0.000000
20240123,2.64,2.72,2.73,2.6,184096.515625,49040648.000000,40028872.000000,1.000000
20240124,2.73,2.83,2.84,2.71,190597.406250,52972112.000000,40028872.000000,1.000000
20240125,2.85,2.99,3,2.85,290501.843750,85678208.000000,40028872.000000,1.000000
20240126,3.03,3.07,3.11,3,330719.250000,101571928.000000,40028872.000000,1.000000
20240129,3.11,2.98,3.12,2.97,275616.000000,83740032.000000,40028872.000000,0.000000
20240130,2.95,2.88,2.98,2.86,219985.687500,64447564.000000,40028872.000000,0.000000
20240131,2.82,2.74,2.87,2.72,236564.000000,65920208.000000,40028872.000000,0.000000
20240201,2.74,2.66,2.75,2.64,208504.265625,55971136.000000,40028872.000000,0.000000
20240202,2.67,2.62,2.81,2.55,268553.218750,71958896.000000,40028872.000000,0.000000
20240205,2.58,2.4,2.6,2.37,288681.687500,70454152.000000,40028872.000000,0.000000
20240206,2.37,2.52,2.56,2.27,314322.375000,74838520.000000,40028872.000000,1.000000
20240207,2.55,2.75,2.76,2.52,446619.625000,120131528.000000,40028872.000000,1.000000
20240208,2.73,2.91,3.03,2.72,402962.187500,118524760.000000,40028872.000000,1.000000
20240219,2.94,2.81,2.94,2.78,297434.187500,84279736.000000,40028872.000000,0.000000
20240220,2.8,2.76,2.82,2.73,165844.937500,45877032.000000,40028872.000000,0.000000
20240221,2.76,2.82,2.9,2.73,205259.437500,57938356.000000,40028872.000000,1.000000
20240222,2.8,2.79,2.83,2.75,130783.093750,36393200.000000,40028872.000000,0.000000
20240223,2.79,2.8,2.82,2.74,152838.921875,42351208.000000,40028872.000000,1.000000
20240226,2.8,2.78,2.84,2.74,193558.000000,53854108.000000,40028872.000000,0.000000
20240227,2.78,2.86,2.86,2.75,179408.796875,50510904.000000,40028872.000000,1.000000
20240228,2.85,2.8,2.92,2.8,233454.484375,67133624.000000,40028872.000000,0.000000
20240229,2.79,2.83,2.85,2.78,174312.843750,49119852.000000,40028872.000000,1.000000
20240301,2.84,2.8,2.86,2.79,145783.000000,41027712.000000,40028872.000000,0.000000
20240304,2.78,2.76,2.8,2.7,179922.000000,49356628.000000,40028872.000000,0.000000
20240305,2.73,2.72,2.75,2.69,154257.265625,41948844.000000,40028872.000000,0.000000
20240306,2.7,2.69,2.74,2.67,118487.000000,32001774.000000,40028872.000000,0.000000
20240307,2.69,2.66,2.74,2.66,124650.000000,33583452.000000,40028872.000000,0.000000
20240308,2.67,2.67,2.68,2.62,111431.000000,29516080.000000,40028872.000000,0.000000
20240311,2.66,2.74,2.74,2.65,130688.421875,35255252.000000,40028872.000000,1.000000
20240312,2.73,2.85,2.87,2.72,219426.343750,61384244.000000,40028872.000000,1.000000
20240313,2.83,2.77,2.83,2.75,163099.000000,45300756.000000,40028872.000000,0.000000
20240314,2.76,2.75,2.8,2.72,136709.343750,37715376.000000,40028872.000000,0.000000
20240315,2.76,2.78,2.79,2.73,123974.000000,34222528.000000,40028872.000000,1.000000
20240318,2.78,2.81,2.81,2.75,121645.203125,33901368.000000,40028872.000000,1.000000
20240319,2.79,2.78,2.81,2.77,105853.007812,29521390.000000,40028872.000000,0.000000
20240320,2.77,2.79,2.8,2.74,109466.476562,30399444.000000,40028872.000000,1.000000
20240321,2.79,2.78,2.82,2.77,111928.148438,31307286.000000,40028872.000000,0.000000
20240322,2.78,2.74,2.79,2.71,125399.906250,34328340.000000,40028872.000000,0.000000
20240325,2.72,2.71,2.8,2.69,131461.187500,36048944.000000,40028872.000000,0.000000
20240326,2.7,2.75,2.76,2.7,119199.500000,32517106.000000,40028872.000000,1.000000
20240327,2.75,2.64,2.75,2.63,157432.281250,42422348.000000,40028872.000000,0.000000
20240328,2.65,2.67,2.7,2.64,101570.000000,27169868.000000,40028872.000000,1.000000
20240329,2.66,2.65,2.67,2.61,99235.000000,26175256.000000,40028872.000000,0.000000
20240401,2.65,2.73,2.74,2.65,130293.281250,35268172.000000,40028872.000000,1.000000
