DATE,OPEN,CLOSE,HIGH,LOW,VOL,AMO,Capital,Fun
20231208,5.45,5.36,5.48,5.34,109584.140625,61725964.000000,16922096.000000,1.000000
20231211,5.36,5.53,5.54,5.3,116211.210938,66240656.000000,16922096.000000,0.000000
20231212,5.52,5.54,5.56,5.42,82114.000000,47363444.000000,16922096.000000,0.000000
20231213,5.55,5.53,5.62,5.47,78293.703125,45321692.000000,16922096.000000,0.000000
20231214,5.56,5.47,5.56,5.45,72312.203125,41455472.000000,16922096.000000,0.000000
20231215,5.48,5.4,5.49,5.37,73982.031250,41860112.000000,16922096.000000,1.000000
20231218,5.38,5.36,5.44,5.33,71878.429688,40439064.000000,16922096.000000,1.000000
20231219,5.37,5.29,5.37,5.24,70004.226562,38756316.000000,16922096.000000,1.000000
20231220,5.29,5.21,5.33,5.21,67057.796875,36962252.000000,16922096.000000,1.000000
20231221,5.26,5.23,5.26,5.13,74523.460938,40574664.000000,16922096.000000,0.000000
20231222,5.27,5.16,5.28,5.13,96459.000000,52466304.000000,16922096.000000,0.000000
20231225,5.18,5.23,5.27,5.15,80922.859375,44280028.000000,16922096.000000,0.000000
20231226,5.25,5.12,5.25,5.09,60386.421875,32606994.000000,16922096.000000,0.000000
20231227,5.12,5.14,5.19,5.11,73945.500000,39921732.000000,16922096.000000,0.000000
20231228,5.17,5.15,5.19,5.07,88116.226562,47529480.000000,16922096.000000,0.000000
20231229,5.12,5.09,5.18,5.08,121016.796875,64977988.000000,16922096.000000,0.000000
20240102,5.1,5.13,5.17,5.05,112106.210938,60302588.000000,16922096.000000,0.000000
20240103,5.13,5.11,5.18,5.07,81327.601562,43604216.000000,16922096.000000,0.000000
20240104,5.12,5.09,5.13,5.07,65147.601562,34864744.000000,16922096.000000,0.000000
20240105,5.1,5.03,5.17,5.01,67289.000000,35949400.000000,16922096.000000,1.000000
20240108,5.03,4.94,5.06,4.94,70268.000000,36888568.000000,16922096.000000,1.000000
20240109,4.96,4.97,5.02,4.93,73454.000000,38425744.000000,16922096.000000,0.000000
20240110,4.98,4.95,4.99,4.9,50198.800781,26108482.000000,16922096.000000,0.000000
20240111,4.94,4.97,5,4.9,72133.796875,37550220.000000,16922096.000000,0.000000
20240112,4.98,4.97,5.04,4.92,57399.601562,30075244.000000,16922096.000000,0.000000
20240115,4.99,4.93,4.99,4.88,67969.609375,35190848.000000,16922096.000000,0.000000
20240116,4.94,4.95,4.97,4.87,52354.000000,27062498.000000,16922096.000000,0.000000
20240117,4.95,4.82,4.96,4.82,67484.000000,34673832.000000,16922096.000000,0.000000
20240118,4.8,4.7,4.81,4.56,110722.007812,54400864.000000,16922096.000000,0.000000
20240119,4.69,4.65,4.73,4.64,59405.851562,29274246.000000,16922096.000000,1.000000
20240122,4.7,4.4,4.7,4.37,100286.796875,47924864.000000,16922096.000000,1.000000
20240123,4.39,4.41,4.44,4.28,86442.328125,40081020.000000,16922096.000000,0.000000
20240124,4.43,4.51,4.52,4.32,79056.398438,37052080.000000,16922096.000000,0.000000
20240125,4.52,4.7,4.72,4.48,78140.859375,38090512.000000,16922096.000000,0.000000
20240126,4.72,4.75,4.85,4.71,105071.000000,52800584.000000,16922096.000000,0.000000
20240129,4.75,4.64,4.83,4.63,59279.398438,29347402.000000,16922096.000000,0.000000
